Artist and Title,Artist,Streams,Daily,year,main_genre,genres,first_genre,second_genre,third_genre
One Direction - Never Enough,One Direction,118711289,17701,2015.0,Pop,"['boy band', 'pop', 'post-teen pop', 'talent show']",boy band,pop,post-teen pop
Alvaro Soler - El Mismo Sol,Alvaro Soler,118650792,25085,2015.0,Pop,['latin pop'],latin pop,Unknown,Unknown
Chris Stapleton - Nobody To Blame,Chris Stapleton,118630133,52070,2015.0,World/Traditional,"['contemporary country', 'outlaw country']",contemporary country,outlaw country,Unknown
Zella Day - Hypnotic,Zella Day,118564389,28687,2015.0,Hip-Hop/Rap,"['alt z', 'electropop', 'gauze pop', 'indie poptimism']",alt z,electropop,gauze pop
Andreas Gabalier - Hulapalu,Andreas Gabalier,118548507,55819,2015.0,Pop,['schlager'],schlager,Unknown,Unknown
Future - I Serve the Base,Future,117987728,107421,2015.0,Hip-Hop/Rap,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",atl hip hop,hip hop,rap
Maudy Ayunda - Perahu Kertas,Maudy Ayunda,117963456,189356,2015.0,Hip-Hop/Rap,"['indonesian hip hop', 'indonesian pop']",indonesian hip hop,indonesian pop,Unknown
Travis Scott - Apple Pie,Travis Scott,117887235,102273,2015.0,Hip-Hop/Rap,"['rap', 'slap house']",rap,slap house,Unknown
Selena Gomez - Me & The Rhythm,Selena Gomez,117765171,9702,2015.0,Pop,"['pop', 'post-teen pop']",pop,post-teen pop,Unknown
Juan Magán - He Llorado (Como Un Niño),Juan Magán,117752359,38053,2015.0,Hip-Hop/Rap,"['electro latino', 'spanish pop']",electro latino,spanish pop,Unknown
Fourtwnty - Aku Tenang,Fourtwnty,117609148,110158,2015.0,World/Traditional,"['indonesian folk', 'indonesian indie', 'indonesian pop']",indonesian folk,indonesian indie,indonesian pop
The 1975 - UGH!,The 1975,117468976,15859,2015.0,Rock,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",modern alternative rock,modern rock,pop
Otto Knows - Next to Me,Otto Knows,117254278,22023,2015.0,Electronic/Dance,"['edm', 'electro house', 'pop dance', 'progressive electro house']",edm,electro house,pop dance
One Direction - I Want to Write You a Song,One Direction,117158079,17797,2015.0,Pop,"['boy band', 'pop', 'post-teen pop', 'talent show']",boy band,pop,post-teen pop
Daniela Andrade - La Vie En Rose,Daniela Andrade,117072965,35432,2015.0,R&B/Soul,"['canadian contemporary r&b', 'folk-pop']",canadian contemporary r&b,folk-pop,Unknown
Daddy Yankee - Vaivén,Daddy Yankee,116575867,11209,2015.0,Hip-Hop/Rap,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",latin hip hop,reggaeton,trap latino
Paulina Rubio - Mi Nuevo Vicio,Paulina Rubio,116547648,15669,2015.0,Pop,"['latin arena pop', 'latin pop', 'mexican pop']",latin arena pop,latin pop,mexican pop
Justin Bieber - Been You,Justin Bieber,116506847,9485,2015.0,Pop,"['canadian pop', 'pop']",canadian pop,pop,Unknown
Izzy Bizu - White Tiger,Izzy Bizu,116191358,14564,2015.0,Pop,['british soul'],british soul,Unknown,Unknown
Wafia - Heartburn,Wafia,116074145,66969,2015.0,Pop,"['australian pop', 'indie electropop', 'vapor soul']",australian pop,indie electropop,vapor soul
Christopher Jackson - History Has Its Eyes on You,Christopher Jackson,116042505,41483,2015.0,Pop,['show tunes'],show tunes,Unknown,Unknown
Marcus & Martinus - Elektrisk,Marcus & Martinus,115750512,37920,2015.0,Pop,"['norwegian pop', 'talentkonkurranse']",norwegian pop,talentkonkurranse,Unknown
The Chainsmokers - Until You Were Gone,The Chainsmokers,115580883,6927,2015.0,Pop,['pop'],pop,Unknown,Unknown
The Vamps - I Found A Girl,The Vamps,115515445,12672,2015.0,Pop,"['boy band', 'pop']",boy band,pop,Unknown
Conjunto Primavera - Actos De Un Tonto,Conjunto Primavera,115240915,190110,2015.0,World/Traditional,"['banda', 'musica chihuahuense', 'musica mexicana', 'norteno']",banda,musica chihuahuense,musica mexicana
Travis Scott - Pray 4 Love,Travis Scott,115128978,52489,2015.0,Hip-Hop/Rap,"['rap', 'slap house']",rap,slap house,Unknown
Meek Mill - Lord Knows,Meek Mill,114785848,15228,2015.0,Hip-Hop/Rap,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",hip hop,philly rap,pop rap
Mac Miller - ROS,Mac Miller,114558348,37602,2015.0,Hip-Hop/Rap,"['hip hop', 'pittsburgh rap', 'rap']",hip hop,pittsburgh rap,rap
Farruko - Sunset,Farruko,114401171,15754,2015.0,World/Traditional,"['reggaeton', 'trap latino', 'urbano latino']",reggaeton,trap latino,urbano latino
Blonde - All Cried Out,Blonde,113812649,30894,2015.0,Pop,"['new wave pop', 'pop rock']",new wave pop,pop rock,Unknown
Bethel Music - No Longer Slaves,Bethel Music,113713686,39391,2015.0,R&B/Soul,"['ambient worship', 'ccm', 'deep ccm', 'world worship', 'worship']",ambient worship,ccm,deep ccm
Alabama Shakes - Sound & Color,Alabama Shakes,113668628,29190,2015.0,Indie/Alternative,"['alabama indie', 'modern blues rock', 'rock']",alabama indie,modern blues rock,rock
Troye Sivan - TALK ME DOWN,Troye Sivan,113496709,9032,2015.0,Pop,"['australian pop', 'pop', 'viral pop']",australian pop,pop,viral pop
Daveed Diggs - What'd I Miss,Daveed Diggs,113407110,41616,2015.0,Hip-Hop/Rap,"['alternative hip hop', 'show tunes']",alternative hip hop,show tunes,Unknown
White Noise Baby Sleep - Calming Pacific Ocean Roar to Induce Healing Delta Sleep Waves (Nursery Rhymes Lullabies Effect),White Noise Baby Sleep,113333596,78856,2015.0,Other,['sleep'],sleep,Unknown,Unknown
Kurt Vile - Pretty Pimpin,Kurt Vile,113301694,17696,2015.0,Pop,"['art pop', 'chamber pop', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'noise pop', 'philly indie', 'singer-songwriter']",art pop,chamber pop,indie rock
Troy Ave - She Belongs to the Game,Troy Ave,113291152,20749,2015.0,Hip-Hop/Rap,['viral trap'],viral trap,Unknown,Unknown
Yelawolf - Best Friend,Yelawolf,112905635,28379,2015.0,Hip-Hop/Rap,['alabama rap'],alabama rap,Unknown,Unknown
Bryson Tiller - Overtime,Bryson Tiller,112763747,39072,2015.0,Hip-Hop/Rap,"['kentucky hip hop', 'r&b', 'rap']",kentucky hip hop,r&b,rap
The Neighbourhood - Single,The Neighbourhood,112442063,18328,2015.0,Rock,"['modern alternative rock', 'modern rock', 'pop']",modern alternative rock,modern rock,pop
Jon Bellion - Woke The F*ck Up,Jon Bellion,112342299,9293,2015.0,Pop,['indie pop rap'],indie pop rap,Unknown,Unknown
MisterWives - Our Own House,MisterWives,112057602,8444,2015.0,Pop,"['indie poptimism', 'modern rock', 'nyc pop', 'shimmer pop']",indie poptimism,modern rock,nyc pop
Tori Kelly - Hollow,Tori Kelly,111994497,2460,2015.0,Pop,"['pop', 'post-teen pop']",pop,post-teen pop,Unknown
Christine and the Queens - Tilted,Christine and the Queens,111906319,31430,2015.0,Pop,"['art pop', 'electro-pop francais', 'metropopolis', 'shimmer pop']",art pop,electro-pop francais,metropopolis
Drake - Used To,Drake,111561998,13156,2015.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
Alabama Shakes - This Feeling,Alabama Shakes,111275419,32956,2015.0,Indie/Alternative,"['alabama indie', 'modern blues rock', 'rock']",alabama indie,modern blues rock,rock
Gucci Mane - We Steady Mobbin,Gucci Mane,111272726,25666,2015.0,Hip-Hop/Rap,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",atl hip hop,dirty south rap,hip hop
Maribou State - Steal,Maribou State,111176784,85106,2015.0,Electronic/Dance,"['electronica', 'future garage', 'indie soul']",electronica,future garage,indie soul
SUD - Sila,SUD,111092877,60398,2015.0,,,,,
Roy Woods - Get You Good,Roy Woods,111001530,8355,2015.0,R&B/Soul,"['canadian contemporary r&b', 'canadian hip hop']",canadian contemporary r&b,canadian hip hop,Unknown
Kid Ink - Hotel,Kid Ink,110832602,12795,2015.0,Pop,"['pop rap', 'rap', 'southern hip hop', 'trap']",pop rap,rap,southern hip hop
Avicii - Gonna Love Ya,Avicii,110768363,14023,2015.0,Pop,"['dance pop', 'edm', 'pop', 'pop dance']",dance pop,edm,pop
Jasmine Cephas-Jones - Say No to This,Jasmine Cephas-Jones,110685201,46383,2015.0,Pop,['show tunes'],show tunes,Unknown,Unknown
Kygo - ID,Kygo,110554079,11326,2015.0,Electronic/Dance,"['edm', 'pop', 'pop dance', 'tropical house']",edm,pop,pop dance
The Internet - Special Affair,The Internet,110549550,26506,2015.0,R&B/Soul,"['alternative r&b', 'lgbtq+ hip hop']",alternative r&b,lgbtq+ hip hop,Unknown
Lin-Manuel Miranda - Meet Me Inside,Lin-Manuel Miranda,110508994,32456,2015.0,Classical/Orchestral,"['broadway', 'show tunes']",broadway,show tunes,Unknown
Mumford & Sons - Ditmas,Mumford & Sons,110281542,21426,2015.0,Rock,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",modern folk rock,modern rock,neo mellow
Phillipa Soo - That Would Be Enough,Phillipa Soo,110044137,37744,2015.0,Classical/Orchestral,"['broadway', 'show tunes']",broadway,show tunes,Unknown
Fall Out Boy - Irresistible,Fall Out Boy,109973297,9473,2015.0,Rock,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",emo,modern rock,pop
BTS - Boyz with Fun,BTS,109963968,18559,2015.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
Melanie Martinez - Teddy Bear,Melanie Martinez,109455880,39606,2015.0,Hip-Hop/Rap,"['alt z', 'electropop', 'pop']",alt z,electropop,pop
Original Broadway Cast of Hamilton - Stay Alive,Original Broadway Cast of Hamilton,109449649,35937,2015.0,Classical/Orchestral,"['broadway', 'show tunes']",broadway,show tunes,Unknown
"Donovan Woods - Portland, Maine",Donovan Woods,109348447,20175,2015.0,Pop,"['canadian singer-songwriter', 'indie folk']",canadian singer-songwriter,indie folk,Unknown
Alvaro Soler - El Mismo Sol,Alvaro Soler,109242001,48152,2015.0,Pop,['latin pop'],latin pop,Unknown,Unknown
Three Days Grace - Fallen Angel,Three Days Grace,109200829,30088,2015.0,Metal,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",alternative metal,canadian metal,canadian rock
Maneva - O Destino Não Quis,Maneva,108850676,134731,2015.0,Hip-Hop/Rap,"['brazilian hip hop', 'brazilian reggae', 'pop nacional']",brazilian hip hop,brazilian reggae,pop nacional
Kanye West - Only One,Kanye West,108326542,13275,2015.0,Hip-Hop/Rap,"['chicago rap', 'hip hop', 'rap']",chicago rap,hip hop,rap
Hermitude - The Buzz,Hermitude,108117536,26361,2015.0,Electronic/Dance,"['australian dance', 'australian indie', 'downtempo', 'escape room']",australian dance,australian indie,downtempo
Juan Gabriel - Ya No Vivo Por Vivir,Juan Gabriel,107894389,32507,2015.0,World/Traditional,"['cancion melodica', 'latin pop', 'mariachi', 'musica mexicana', 'ranchera']",cancion melodica,latin pop,mariachi
Klingande - RIVA (Restart the Game),Klingande,107859097,26711,2015.0,Electronic/Dance,"['deep house', 'pop dance', 'tropical house']",deep house,pop dance,tropical house
Halsey - Hurricane,Halsey,107661510,10386,2015.0,Pop,"['electropop', 'etherpop', 'indie poptimism', 'pop']",electropop,etherpop,indie poptimism
Blossoms - Charlemagne,Blossoms,107537304,48333,2015.0,Rock,"['permanent wave', 'pop rock', 'post-grunge', 'tempe indie']",permanent wave,pop rock,post-grunge
Coldplay - Fun,Coldplay,107523625,11838,2015.0,Rock,"['permanent wave', 'pop']",permanent wave,pop,Unknown
GIMS - Sapés comme jamais,GIMS,107029591,60815,2015.0,Hip-Hop/Rap,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap conscient']",french hip hop,pop urbaine,r&b francais
NF - Can You Hold Me,NF,106955283,21864,2015.0,Pop,['musical advocacy'],musical advocacy,Unknown,Unknown
cupcakKe - CupcakKe Deepthroat,cupcakKe,106921014,48476,2015.0,Hip-Hop/Rap,"['chicago rap', 'trap queen']",chicago rap,trap queen,Unknown
Eric Church - Round Here Buzz,Eric Church,106781582,28662,2015.0,World/Traditional,"['contemporary country', 'country', 'country road']",contemporary country,country,country road
Ariana Grande - Winter Things,Ariana Grande,106740377,7803,2015.0,Pop,['pop'],pop,Unknown,Unknown
The Internet - Palace/Curse,The Internet,106685844,39068,2015.0,R&B/Soul,"['alternative r&b', 'lgbtq+ hip hop']",alternative r&b,lgbtq+ hip hop,Unknown
Fourtwnty - Fana Merah Jambu,Fourtwnty,106587849,62122,2015.0,World/Traditional,"['indonesian folk', 'indonesian indie', 'indonesian pop']",indonesian folk,indonesian indie,indonesian pop
Mumford & Sons - Tompkins Square Park,Mumford & Sons,106509615,21070,2015.0,Rock,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",modern folk rock,modern rock,neo mellow
Little Mix - Hair,Little Mix,106377987,11687,2015.0,Pop,"['girl group', 'pop', 'talent show', 'uk pop']",girl group,pop,talent show
Jme - Man Don't Care,Jme,105799361,37504,2015.0,,,,,
Nick Jonas - Levels,Nick Jonas,105719617,9104,2015.0,Pop,"['dance pop', 'pop']",dance pop,pop,Unknown
G-Eazy - Order More,G-Eazy,105544373,4833,2015.0,Pop,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",indie pop rap,oakland hip hop,pop rap
Brett Eldredge - Wanna Be That Song,Brett Eldredge,105539945,22245,2015.0,World/Traditional,"['contemporary country', 'country', 'country road', 'modern country rock']",contemporary country,country,country road
Krept & Konan - Freak Of The Week,Krept & Konan,105472275,16203,2015.0,Hip-Hop/Rap,"['grime', 'uk hip hop']",grime,uk hip hop,Unknown
One Direction - Hey Angel,One Direction,105013776,17127,2015.0,Pop,"['boy band', 'pop', 'post-teen pop', 'talent show']",boy band,pop,post-teen pop
Kelsea Ballerini - Yeah Boy,Kelsea Ballerini,105001491,13916,2015.0,World/Traditional,"['contemporary country', 'country']",contemporary country,country,Unknown
Tame Impala - Love/Paranoia,Tame Impala,104854883,34284,2015.0,Indie/Alternative,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",australian psych,modern rock,neo-psychedelic
5 Seconds of Summer - Jet Black Heart,5 Seconds of Summer,104766115,13871,2015.0,Pop,"['boy band', 'pop']",boy band,pop,Unknown
Slayer - Angel Of Death,Slayer,104708538,50444,2015.0,Metal,"['alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",alternative metal,death metal,groove metal
Jon Bellion - All Time Low,Jon Bellion,104680841,2555,2015.0,Pop,['indie pop rap'],indie pop rap,Unknown,Unknown
Lil Dicky - Lemme Freak,Lil Dicky,104665419,6584,2015.0,Hip-Hop/Rap,"['comedy rap', 'indie pop rap', 'pop rap']",comedy rap,indie pop rap,pop rap
Christopher Jackson - Cabinet Battle #1,Christopher Jackson,104641887,34256,2015.0,Pop,['show tunes'],show tunes,Unknown,Unknown
Five Finger Death Punch - I Apologize,Five Finger Death Punch,104530264,23290,2015.0,Metal,"['alternative metal', 'groove metal', 'nu metal']",alternative metal,groove metal,nu metal
Drake - Now & Forever,Drake,104206844,22824,2015.0,Hip-Hop/Rap,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",canadian hip hop,canadian pop,hip hop
Kygo - Firestone,Kygo,104021036,10328,2015.0,Electronic/Dance,"['edm', 'pop', 'pop dance', 'tropical house']",edm,pop,pop dance
Joker Xue - 演員,Joker Xue,103690823,34937,2015.0,Pop,['mandopop'],mandopop,Unknown,Unknown
Robin Schulz - Show Me Love,Robin Schulz,103516936,19074,2015.0,Electronic/Dance,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",deep euro house,deep house,edm
Fall Out Boy - The Kids Aren't Alright,Fall Out Boy,103448571,12948,2015.0,Rock,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",emo,modern rock,pop
filous - How Hard I Try,filous,103171363,5733,2015.0,Electronic/Dance,"['deep tropical house', 'tropical house']",deep tropical house,tropical house,Unknown
Phillipa Soo - Take a Break,Phillipa Soo,102928525,36075,2015.0,Classical/Orchestral,"['broadway', 'show tunes']",broadway,show tunes,Unknown
Major Lazer - Be Together,Major Lazer,102922566,13964,2015.0,Pop,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",dance pop,edm,electro house
Selena Gomez - Sober,Selena Gomez,102779996,9745,2015.0,Pop,"['pop', 'post-teen pop']",pop,post-teen pop,Unknown
Ricky Martin - Disparo al Corazón,Ricky Martin,102410940,15869,2015.0,Pop,"['latin pop', 'mexican pop', 'puerto rican pop']",latin pop,mexican pop,puerto rican pop
Macaco - Coincidir,Macaco,102181474,31087,2015.0,Rock,['latin alternative'],latin alternative,Unknown,Unknown
Mumford & Sons - Snake Eyes,Mumford & Sons,101749354,14583,2015.0,Rock,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",modern folk rock,modern rock,neo mellow
Breaking Benjamin - Failure,Breaking Benjamin,101368494,26350,2015.0,Metal,"['alternative metal', 'nu metal', 'post-grunge']",alternative metal,nu metal,post-grunge
Martin Solveig - +1,Martin Solveig,101283534,4569,2015.0,Electronic/Dance,"['disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'vocal house']",disco house,edm,electro house
Chris Brown - Liquor,Chris Brown,100857267,22175,2015.0,R&B/Soul,"['r&b', 'rap']",r&b,rap,Unknown
Matthias Reim - Verdammt ich lieb dich (2020 Remaster),Matthias Reim,100707221,42461,2015.0,Pop,"['classic schlager', 'german pop', 'schlager']",classic schlager,german pop,schlager
Fall Out Boy - Fourth Of July,Fall Out Boy,100620328,16699,2015.0,Rock,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']",emo,modern rock,pop
Lana Del Rey - The Blackest Day,Lana Del Rey,100288065,69158,2015.0,Pop,"['art pop', 'pop']",art pop,pop,Unknown
The Weeknd - Blinding Lights,The Weeknd,4387731728,1640271,2020.0,R&B/Soul,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,canadian pop,pop
Glass Animals - Heat Waves,Glass Animals,3083042178,1167231,2020.0,Indie/Alternative,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",gauze pop,indietronica,modern rock
Dua Lipa - Levitating,Dua Lipa,2124904736,541058,2020.0,Pop,"['dance pop', 'pop', 'uk pop']",dance pop,pop,uk pop
The Weeknd - Save Your Tears,The Weeknd,2058701767,987508,2020.0,R&B/Soul,"['canadian contemporary r&b', 'canadian pop', 'pop']",canadian contemporary r&b,canadian pop,pop
Bad Bunny - DÁKITI,Bad Bunny,2021350367,666287,2020.0,World/Traditional,"['reggaeton', 'trap latino', 'urbano latino']",reggaeton,trap latino,urbano latino
BTS - Dynamite,BTS,1905411810,509228,2020.0,Pop,"['alternative pop rock', 'neon pop punk', 'pop emo', 'texas pop punk']",alternative pop rock,neon pop punk,pop emo
Lauv - I Like Me Better,Lauv,1814934202,472873,2020.0,Pop,['pop'],pop,Unknown,Unknown
Conan Gray - Heather,Conan Gray,1734641081,968247,2020.0,Pop,"['bedroom pop', 'pop', 'pov: indie']",bedroom pop,pop,pov: indie
Ava Max - Sweet but Psycho,Ava Max,1705766485,475723,2020.0,Pop,['pop'],pop,Unknown,Unknown
Powfu - death bed (coffee for your head),Powfu,1687918062,552746,2020.0,Hip-Hop/Rap,"['sad lo-fi', 'sad rap']",sad lo-fi,sad rap,Unknown
DaBaby - ROCKSTAR,DaBaby,1654367961,229352,2020.0,Hip-Hop/Rap,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",hip hop,north carolina hip hop,pop rap
Trevor Daniel - Falling,Trevor Daniel,1630354749,523482,2020.0,Hip-Hop/Rap,['melodic rap'],melodic rap,Unknown,Unknown
